,Name,Win %,patch
49,GragasGragas,47.83%,12.19
50,GravesGraves,52.54%,12.19
51,GwenGwen,52.70%,12.19
52,HecarimHecarim,51.83%,12.19
53,HeimerdingerHeimerdinger,67.96%,12.19
54,HeimerdingerHeimerdinger,54.55%,12.19
55,HeimerdingerHeimerdinger,50.00%,12.19
56,HeimerdingerHeimerdinger,45.83%,12.19
57,IllaoiIllaoi,46.84%,12.19
58,IreliaIrelia,52.49%,12.19
59,IreliaIrelia,47.37%,12.19
60,IvernIvern,70.00%,12.19
61,JannaJanna,55.08%,12.19
62,Jarvan IVJarvan IV,54.72%,12.19
63,JaxJax,55.18%,12.19
64,JayceJayce,47.20%,12.19
65,JhinJhin,49.58%,12.19
66,JinxJinx,53.31%,12.19
67,Kai'SaKai'Sa,48.00%,12.19
68,KalistaKalista,52.19%,12.19
69,KarmaKarma,47.45%,12.19
70,KarmaKarma,61.45%,12.19
71,KarmaKarma,57.75%,12.19
72,KarthusKarthus,55.68%,12.19
73,KarthusKarthus,57.32%,12.19
74,KarthusKarthus,51.35%,12.19
75,KassadinKassadin,49.06%,12.19
76,KatarinaKatarina,45.73%,12.19
77,KayleKayle,54.10%,12.19
78,KayleKayle,50.00%,12.19
79,KaynKayn,53.68%,12.19
80,KennenKennen,44.20%,12.19
81,Kha'ZixKha'Zix,56.71%,12.19
82,KindredKindred,50.27%,12.19
83,KledKled,57.69%,12.19
84,Kog'MawKog'Maw,47.06%,12.19
85,LeBlancLeBlanc,56.30%,12.19
86,Lee SinLee Sin,47.88%,12.19
87,LeonaLeona,44.91%,12.19
88,LilliaLillia,46.15%,12.19
89,LilliaLillia,44.62%,12.19
90,LissandraLissandra,60.49%,12.19
91,LucianLucian,48.13%,12.19
92,LucianLucian,32.26%,12.19
93,LuluLulu,48.21%,12.19
94,LuxLux,56.40%,12.19
95,LuxLux,45.83%,12.19
96,MalphiteMalphite,38.38%,12.19
97,MalzaharMalzahar,53.49%,12.19
98,MaokaiMaokai,54.07%,12.19
99,MaokaiMaokai,51.98%,12.19
100,MaokaiMaokai,56.86%,12.19
101,Master YiMaster Yi,58.37%,12.19
102,Miss FortuneMiss Fortune,51.93%,12.19
103,MordekaiserMordekaiser,41.91%,12.19
104,MordekaiserMordekaiser,47.92%,12.19
105,MordekaiserMordekaiser,39.13%,12.19
106,MorganaMorgana,51.16%,12.19
107,NamiNami,51.40%,12.19
108,NasusNasus,50.00%,12.19
109,NautilusNautilus,53.14%,12.19
110,NeekoNeeko,51.79%,12.19
111,NidaleeNidalee,53.67%,12.19
112,NilahNilah,54.97%,12.19
113,NocturneNocturne,47.83%,12.19
114,NocturneNocturne,51.72%,12.19
115,NunuNunu,49.09%,12.19
116,OlafOlaf,51.30%,12.19
117,OlafOlaf,57.58%,12.19
118,OriannaOrianna,56.03%,12.19
119,OrnnOrnn,49.70%,12.19
120,OrnnOrnn,45.45%,12.19
121,PantheonPantheon,66.67%,12.19
122,PantheonPantheon,44.44%,12.19
123,PantheonPantheon,50.00%,12.19
124,PantheonPantheon,37.14%,12.19
125,PoppyPoppy,58.87%,12.19
126,PoppyPoppy,43.16%,12.19
127,PykePyke,49.06%,12.19
128,QiyanaQiyana,50.52%,12.19
129,QiyanaQiyana,51.06%,12.19
130,QuinnQuinn,50.00%,12.19
131,RakanRakan,53.92%,12.19
132,RammusRammus,39.58%,12.19
133,Rek'SaiRek'Sai,50.33%,12.19
134,RellRell,52.22%,12.19
135,Renata GlascRenata Glasc,50.38%,12.19
136,RenektonRenekton,53.08%,12.19
137,RenektonRenekton,59.42%,12.19
138,RengarRengar,68.00%,12.19
139,RengarRengar,59.28%,12.19
140,RivenRiven,54.81%,12.19
141,RumbleRumble,49.25%,12.19
142,RumbleRumble,49.06%,12.19
143,RyzeRyze,50.00%,12.19
144,RyzeRyze,40.94%,12.19
145,SamiraSamira,51.13%,12.19
146,SejuaniSejuani,54.76%,12.19
147,SejuaniSejuani,50.00%,12.19
148,SennaSenna,50.47%,12.19
149,SeraphineSeraphine,62.50%,12.19
150,SeraphineSeraphine,48.24%,12.19
151,SeraphineSeraphine,46.15%,12.19
152,SettSett,44.30%,12.19
153,SettSett,53.57%,12.19
154,SettSett,39.68%,12.19
155,ShacoShaco,53.03%,12.19
156,ShenShen,54.25%,12.19
157,ShyvanaShyvana,62.86%,12.19
158,SingedSinged,62.39%,12.19
159,SingedSinged,53.66%,12.19
160,SionSion,61.72%,12.19
161,SivirSivir,44.19%,12.19
162,SkarnerSkarner,48.28%,12.19
163,SonaSona,51.20%,12.19
164,SorakaSoraka,49.58%,12.19
165,SwainSwain,59.65%,12.19
166,SwainSwain,65.00%,12.19
167,SwainSwain,53.66%,12.19
168,SylasSylas,53.25%,12.19
169,SyndraSyndra,50.64%,12.19
170,Tahm KenchTahm Kench,72.00%,12.19
171,Tahm KenchTahm Kench,37.14%,12.19
172,TaliyahTaliyah,52.86%,12.19
173,TaliyahTaliyah,53.68%,12.19
174,TalonTalon,51.06%,12.19
175,TalonTalon,50.00%,12.19
176,TaricTaric,58.18%,12.19
177,TeemoTeemo,52.50%,12.19
178,ThreshThresh,51.96%,12.19
179,TristanaTristana,58.53%,12.19
180,TristanaTristana,47.83%,12.19
181,TrundleTrundle,52.78%,12.19
182,TrundleTrundle,47.37%,12.19
183,TryndamereTryndamere,76.92%,12.19
184,TryndamereTryndamere,58.50%,12.19
185,Twisted FateTwisted Fate,46.34%,12.19
186,TwitchTwitch,52.50%,12.19
187,TwitchTwitch,43.14%,12.19
188,UdyrUdyr,55.23%,12.19
189,UdyrUdyr,41.51%,12.19
190,UrgotUrgot,51.92%,12.19
191,VarusVarus,52.56%,12.19
192,VarusVarus,41.51%,12.19
193,VayneVayne,46.48%,12.19
194,VayneVayne,51.31%,12.19
195,VeigarVeigar,56.52%,12.19
196,VeigarVeigar,40.91%,12.19
197,Vel'KozVel'Koz,47.83%,12.19
198,VexVex,54.14%,12.19
199,ViVi,52.44%,12.19
200,ViegoViego,50.78%,12.19
201,ViktorViktor,52.61%,12.19
202,VladimirVladimir,53.72%,12.19
203,VladimirVladimir,39.29%,12.19
204,VolibearVolibear,60.61%,12.19
205,VolibearVolibear,60.47%,12.19
206,WarwickWarwick,62.96%,12.19
207,WarwickWarwick,48.15%,12.19
208,WukongWukong,52.63%,12.19
209,WukongWukong,42.42%,12.19
210,XayahXayah,54.14%,12.19
211,XerathXerath,67.31%,12.19
212,XerathXerath,57.45%,12.19
213,Xin ZhaoXin Zhao,57.14%,12.19
214,YasuoYasuo,42.80%,12.19
215,YasuoYasuo,53.95%,12.19
216,YasuoYasuo,51.22%,12.19
217,YoneYone,55.56%,12.19
218,YoneYone,51.41%,12.19
219,YorickYorick,51.61%,12.19
220,YuumiYuumi,43.30%,12.19
221,ZacZac,62.50%,12.19
222,ZacZac,55.26%,12.19
223,ZacZac,45.83%,12.19
224,ZacZac,39.13%,12.19
225,ZedZed,51.18%,12.19
226,ZedZed,45.24%,12.19
227,ZeriZeri,35.00%,12.19
228,ZiggsZiggs,52.00%,12.19
229,ZiggsZiggs,40.00%,12.19
230,ZileanZilean,48.89%,12.19
231,ZileanZilean,46.67%,12.19
232,ZoeZoe,55.91%,12.19
233,ZyraZyra,48.84%,12.19
