,Name,Win %,patch
69,KarmaKarma,49.40%,12.21
70,KarthusKarthus,53.37%,12.21
71,KarthusKarthus,56.92%,12.21
72,KassadinKassadin,54.84%,12.21
73,KatarinaKatarina,51.61%,12.21
74,KayleKayle,47.54%,12.21
75,KayleKayle,35.00%,12.21
76,KaynKayn,54.01%,12.21
77,KennenKennen,54.69%,12.21
78,Kha'ZixKha'Zix,53.71%,12.21
79,KindredKindred,51.31%,12.21
80,KledKled,47.83%,12.21
81,Kog'MawKog'Maw,58.18%,12.21
82,LeBlancLeBlanc,47.97%,12.21
83,Lee SinLee Sin,51.52%,12.21
84,LeonaLeona,57.14%,12.21
85,LilliaLillia,51.39%,12.21
86,LissandraLissandra,40.74%,12.21
87,LucianLucian,54.25%,12.21
88,LuluLulu,53.00%,12.21
89,LuxLux,55.56%,12.21
90,LuxLux,54.17%,12.21
91,MalphiteMalphite,56.32%,12.21
92,MalphiteMalphite,40.74%,12.21
93,MalzaharMalzahar,46.90%,12.21
94,MaokaiMaokai,55.00%,12.21
95,MaokaiMaokai,50.00%,12.21
96,MaokaiMaokai,50.42%,12.21
97,Master YiMaster Yi,54.95%,12.21
98,Miss FortuneMiss Fortune,50.33%,12.21
99,MordekaiserMordekaiser,58.77%,12.21
100,MordekaiserMordekaiser,40.00%,12.21
101,MorganaMorgana,58.62%,12.21
102,NamiNami,55.24%,12.21
103,NasusNasus,52.38%,12.21
104,NasusNasus,53.73%,12.21
105,NautilusNautilus,52.21%,12.21
106,NeekoNeeko,0.00%,12.21
107,NidaleeNidalee,50.00%,12.21
108,NilahNilah,55.65%,12.21
109,NocturneNocturne,36.56%,12.21
110,NunuNunu,45.45%,12.21
111,OlafOlaf,60.71%,12.21
112,OlafOlaf,58.62%,12.21
113,OriannaOrianna,54.95%,12.21
114,OrnnOrnn,45.03%,12.21
115,PantheonPantheon,48.39%,12.21
116,PantheonPantheon,46.15%,12.21
117,PantheonPantheon,50.00%,12.21
118,PoppyPoppy,56.45%,12.21
119,PoppyPoppy,58.73%,12.21
120,PykePyke,52.10%,12.21
121,QiyanaQiyana,54.95%,12.21
122,QiyanaQiyana,63.04%,12.21
123,QuinnQuinn,53.19%,12.21
124,RakanRakan,55.32%,12.21
125,RammusRammus,55.74%,12.21
126,Rek'SaiRek'Sai,54.44%,12.21
127,RellRell,47.31%,12.21
128,Renata GlascRenata Glasc,53.23%,12.21
129,RenektonRenekton,57.14%,12.21
130,RenektonRenekton,45.95%,12.21
131,RengarRengar,57.58%,12.21
132,RengarRengar,49.36%,12.21
133,RivenRiven,52.08%,12.21
134,RumbleRumble,59.15%,12.21
135,RumbleRumble,58.33%,12.21
136,RumbleRumble,50.00%,12.21
137,RyzeRyze,56.25%,12.21
138,RyzeRyze,38.55%,12.21
139,SamiraSamira,50.26%,12.21
140,SejuaniSejuani,55.32%,12.21
141,SejuaniSejuani,54.07%,12.21
142,SennaSenna,52.27%,12.21
143,SeraphineSeraphine,59.15%,12.21
144,SeraphineSeraphine,50.00%,12.21
145,SeraphineSeraphine,32.00%,12.21
146,SettSett,47.59%,12.21
147,SettSett,58.06%,12.21
148,SettSett,52.38%,12.21
149,ShacoShaco,45.69%,12.21
150,ShenShen,49.11%,12.21
151,ShyvanaShyvana,62.64%,12.21
152,SingedSinged,51.72%,12.21
153,SingedSinged,46.79%,12.21
154,SionSion,43.48%,12.21
155,SivirSivir,46.79%,12.21
156,SkarnerSkarner,85.71%,12.21
157,SonaSona,56.10%,12.21
158,SorakaSoraka,51.19%,12.21
159,SwainSwain,62.30%,12.21
160,SwainSwain,55.88%,12.21
161,SwainSwain,35.19%,12.21
162,SylasSylas,51.12%,12.21
163,SyndraSyndra,55.31%,12.21
164,Tahm KenchTahm Kench,48.00%,12.21
165,TaliyahTaliyah,59.13%,12.21
166,TaliyahTaliyah,54.95%,12.21
167,TalonTalon,52.24%,12.21
168,TalonTalon,43.26%,12.21
169,TaricTaric,53.49%,12.21
170,TeemoTeemo,50.88%,12.21
171,ThreshThresh,51.98%,12.21
172,TristanaTristana,55.60%,12.21
173,TristanaTristana,58.82%,12.21
174,TrundleTrundle,53.85%,12.21
175,TryndamereTryndamere,61.11%,12.21
176,TryndamereTryndamere,32.43%,12.21
177,Twisted FateTwisted Fate,57.14%,12.21
178,TwitchTwitch,55.06%,12.21
179,TwitchTwitch,59.46%,12.21
180,UdyrUdyr,58.37%,12.21
181,UrgotUrgot,63.64%,12.21
182,VarusVarus,48.33%,12.21
183,VayneVayne,56.58%,12.21
184,VayneVayne,51.85%,12.21
185,VeigarVeigar,47.54%,12.21
186,VeigarVeigar,36.36%,12.21
187,Vel'KozVel'Koz,43.48%,12.21
188,VexVex,51.34%,12.21
189,ViVi,49.64%,12.21
190,ViegoViego,48.59%,12.21
191,ViktorViktor,48.30%,12.21
192,VladimirVladimir,48.63%,12.21
193,VladimirVladimir,49.28%,12.21
194,VolibearVolibear,58.33%,12.21
195,VolibearVolibear,36.67%,12.21
196,WarwickWarwick,52.63%,12.21
197,WarwickWarwick,52.78%,12.21
198,WukongWukong,66.67%,12.21
199,XayahXayah,46.37%,12.21
200,XerathXerath,65.06%,12.21
201,XerathXerath,53.01%,12.21
202,Xin ZhaoXin Zhao,52.24%,12.21
203,YasuoYasuo,49.38%,12.21
204,YasuoYasuo,54.13%,12.21
205,YasuoYasuo,44.16%,12.21
206,YoneYone,54.59%,12.21
207,YoneYone,56.30%,12.21
208,YorickYorick,51.06%,12.21
209,YuumiYuumi,45.34%,12.21
210,ZacZac,58.64%,12.21
211,ZedZed,48.20%,12.21
212,ZedZed,52.59%,12.21
213,ZeriZeri,53.85%,12.21
214,ZiggsZiggs,50.00%,12.21
215,ZiggsZiggs,49.15%,12.21
216,ZileanZilean,50.00%,12.21
217,ZileanZilean,48.15%,12.21
218,ZoeZoe,60.81%,12.21
219,ZyraZyra,45.10%,12.21
