,Name,Win %,patch
107,MorganaMorgana,57.14%,12.22
108,NamiNami,53.01%,12.22
109,NasusNasus,60.00%,12.22
110,NasusNasus,48.00%,12.22
111,NautilusNautilus,52.30%,12.22
112,NeekoNeeko,55.56%,12.22
113,NeekoNeeko,55.00%,12.22
114,NidaleeNidalee,56.68%,12.22
115,NilahNilah,56.02%,12.22
116,NocturneNocturne,62.26%,12.22
117,NocturneNocturne,58.06%,12.22
118,NunuNunu,44.26%,12.22
119,OlafOlaf,53.62%,12.22
120,OlafOlaf,53.33%,12.22
121,OriannaOrianna,47.13%,12.22
122,OrnnOrnn,52.26%,12.22
123,PantheonPantheon,72.00%,12.22
124,PantheonPantheon,55.56%,12.22
125,PantheonPantheon,52.94%,12.22
126,PantheonPantheon,39.68%,12.22
127,PoppyPoppy,55.56%,12.22
128,PoppyPoppy,43.64%,12.22
129,PykePyke,50.00%,12.22
130,QiyanaQiyana,52.53%,12.22
131,QiyanaQiyana,53.33%,12.22
132,QuinnQuinn,37.04%,12.22
133,RakanRakan,57.31%,12.22
134,RammusRammus,52.86%,12.22
135,RammusRammus,54.84%,12.22
136,Rek'SaiRek'Sai,54.78%,12.22
137,RellRell,51.00%,12.22
138,Renata GlascRenata Glasc,53.76%,12.22
139,RenektonRenekton,58.45%,12.22
140,RenektonRenekton,54.72%,12.22
141,RengarRengar,55.80%,12.22
142,RengarRengar,55.00%,12.22
143,RivenRiven,55.16%,12.22
144,RivenRiven,57.14%,12.22
145,RumbleRumble,50.00%,12.22
146,RumbleRumble,45.65%,12.22
147,RumbleRumble,50.00%,12.22
148,RyzeRyze,47.32%,12.22
149,RyzeRyze,45.00%,12.22
150,SamiraSamira,51.08%,12.22
151,SejuaniSejuani,50.41%,12.22
152,SejuaniSejuani,45.79%,12.22
153,SennaSenna,50.68%,12.22
154,SeraphineSeraphine,57.69%,12.22
155,SeraphineSeraphine,54.43%,12.22
156,SeraphineSeraphine,56.92%,12.22
157,SettSett,48.34%,12.22
158,SettSett,63.33%,12.22
159,ShacoShaco,46.59%,12.22
160,ShacoShaco,47.62%,12.22
161,ShenShen,64.04%,12.22
162,ShyvanaShyvana,59.67%,12.22
163,SingedSinged,55.88%,12.22
164,SionSion,57.50%,12.22
165,SionSion,42.34%,12.22
166,SivirSivir,56.74%,12.22
167,SkarnerSkarner,50.00%,12.22
168,SonaSona,48.07%,12.22
169,SorakaSoraka,48.42%,12.22
170,SwainSwain,61.00%,12.22
171,SwainSwain,50.00%,12.22
172,SwainSwain,52.17%,12.22
173,SylasSylas,53.73%,12.22
174,SylasSylas,49.47%,12.22
175,SyndraSyndra,55.39%,12.22
176,SyndraSyndra,61.04%,12.22
177,Tahm KenchTahm Kench,44.44%,12.22
178,Tahm KenchTahm Kench,39.13%,12.22
179,TaliyahTaliyah,54.02%,12.22
180,TaliyahTaliyah,56.67%,12.22
181,TalonTalon,51.87%,12.22
182,TalonTalon,44.37%,12.22
183,TaricTaric,52.83%,12.22
184,TeemoTeemo,56.18%,12.22
185,TeemoTeemo,52.17%,12.22
186,ThreshThresh,54.62%,12.22
187,TristanaTristana,55.71%,12.22
188,TristanaTristana,54.21%,12.22
189,TrundleTrundle,61.90%,12.22
190,TrundleTrundle,60.00%,12.22
191,TryndamereTryndamere,63.93%,12.22
192,TryndamereTryndamere,54.12%,12.22
193,Twisted FateTwisted Fate,36.84%,12.22
194,TwitchTwitch,60.82%,12.22
195,TwitchTwitch,54.55%,12.22
196,TwitchTwitch,55.32%,12.22
197,UdyrUdyr,53.60%,12.22
198,UdyrUdyr,61.22%,12.22
199,UrgotUrgot,51.43%,12.22
200,VarusVarus,49.35%,12.22
201,VayneVayne,65.85%,12.22
202,VayneVayne,54.46%,12.22
203,VeigarVeigar,45.68%,12.22
204,Vel'KozVel'Koz,48.57%,12.22
205,Vel'KozVel'Koz,37.50%,12.22
206,VexVex,57.26%,12.22
207,ViVi,58.82%,12.22
208,ViegoViego,56.18%,12.22
209,ViktorViktor,48.47%,12.22
210,VladimirVladimir,55.97%,12.22
211,VladimirVladimir,56.67%,12.22
212,VolibearVolibear,59.26%,12.22
213,VolibearVolibear,50.00%,12.22
214,WarwickWarwick,44.62%,12.22
215,WarwickWarwick,41.03%,12.22
216,WukongWukong,52.96%,12.22
217,XayahXayah,55.42%,12.22
218,XerathXerath,60.00%,12.22
219,XerathXerath,52.17%,12.22
220,Xin ZhaoXin Zhao,50.00%,12.22
221,YasuoYasuo,57.19%,12.22
222,YasuoYasuo,58.14%,12.22
223,YasuoYasuo,56.00%,12.22
224,YoneYone,54.38%,12.22
225,YoneYone,52.42%,12.22
226,YorickYorick,47.06%,12.22
227,YuumiYuumi,50.00%,12.22
228,ZacZac,39.47%,12.22
229,ZedZed,50.13%,12.22
230,ZedZed,50.00%,12.22
231,ZeriZeri,50.82%,12.22
232,ZiggsZiggs,65.38%,12.22
233,ZiggsZiggs,44.00%,12.22
234,ZileanZilean,50.54%,12.22
235,ZileanZilean,52.38%,12.22
236,ZoeZoe,45.37%,12.22
237,ZyraZyra,59.65%,12.22
